,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
55,2021-08-11 13:45:00,30.099534919924878,43.873780214135756,57.41697042603015,30.099534919924878,30.099534919924878,20.55763228522757,20.55763228522757,20.55763228522757,20.55763228522757,20.55763228522757,20.55763228522757,0.0,0.0,0.0,50.65716720515245
56,2021-08-11 14:00:00,30.09490569002626,44.57633706954479,57.43186386229498,30.09490569002626,30.09490569002626,21.138141031430923,21.138141031430923,21.138141031430923,21.138141031430923,21.138141031430923,21.138141031430923,0.0,0.0,0.0,51.233046721457185
57,2021-08-11 14:15:00,30.09027646012764,45.45092808321034,58.455528975425665,30.09027646012764,30.09027646012764,21.924143400096025,21.924143400096025,21.924143400096025,21.924143400096025,21.924143400096025,21.924143400096025,0.0,0.0,0.0,52.01441986022367
58,2021-08-11 14:30:00,30.085647230229025,46.73922356427537,60.61909966956897,30.085647230229025,30.085647230229025,23.77759397941562,23.77759397941562,23.77759397941562,23.77759397941562,23.77759397941562,23.77759397941562,0.0,0.0,0.0,53.86324120964464
59,2021-08-11 14:45:00,30.081018000330406,50.1775790010607,63.46743024307124,30.081018000330406,30.081018000330406,26.620791719647652,26.620791719647652,26.620791719647652,26.620791719647652,26.620791719647652,26.620791719647652,0.0,0.0,0.0,56.70180971997806
60,2021-08-11 15:00:00,30.07638877043179,52.572936162190004,65.89101867654756,30.07638877043179,30.07638877043179,29.167793657054382,29.167793657054382,29.167793657054382,29.167793657054382,29.167793657054382,29.167793657054382,0.0,0.0,0.0,59.24418242748617
61,2021-08-11 15:15:00,30.071759540533176,52.98421280385395,66.27494836582862,30.071759540533176,30.071759540533176,29.685844812130963,29.685844812130963,29.685844812130963,29.685844812130963,29.685844812130963,29.685844812130963,0.0,0.0,0.0,59.75760435266414
62,2021-08-11 15:30:00,30.067132824011512,50.966171434001716,64.04532403621465,30.067132824011512,30.067132824011512,27.270917058971904,27.270917058971904,27.270917058971904,27.270917058971904,27.270917058971904,27.270917058971904,0.0,0.0,0.0,57.33804988298341
63,2021-08-11 15:45:00,30.062506107489856,46.147505630068984,58.943895127083124,30.062506107489856,30.062506107489856,22.651358148494957,22.651358148494957,22.651358148494957,22.651358148494957,22.651358148494957,22.651358148494957,0.0,0.0,0.0,52.71386425598482
64,2021-08-11 16:00:00,30.057879390968193,40.9872420374312,54.582578617518664,30.057879390968193,30.057879390968193,17.839179631724434,17.839179631724434,17.839179631724434,17.839179631724434,17.839179631724434,17.839179631724434,0.0,0.0,0.0,47.89705902269263
65,2021-08-11 16:15:00,30.053252674446536,37.855619403552346,51.394228957080536,30.053252674446536,30.053252674446536,14.814696260642442,14.814696260642442,14.814696260642442,14.814696260642442,14.814696260642442,14.814696260642442,0.0,0.0,0.0,44.867948935088975
66,2021-08-11 16:30:00,30.04862595792488,37.86316621928564,51.17611699520078,30.04862595792488,30.04862595792488,14.183248845999863,14.183248845999863,14.183248845999863,14.183248845999863,14.183248845999863,14.183248845999863,0.0,0.0,0.0,44.23187480392474
67,2021-08-11 16:45:00,30.043999241403217,38.31151527157313,51.86173980470974,30.043999241403217,30.043999241403217,14.787574299151721,14.787574299151721,14.787574299151721,14.787574299151721,14.787574299151721,14.787574299151721,0.0,0.0,0.0,44.83157354055494
68,2021-08-11 17:00:00,30.03937252488156,38.06450129125455,51.28813044122395,30.03937252488156,30.03937252488156,14.556241477329664,14.556241477329664,14.556241477329664,14.556241477329664,14.556241477329664,14.556241477329664,0.0,0.0,0.0,44.59561400221122
69,2021-08-11 17:15:00,30.0347458083599,35.37328972159579,48.31817919490351,30.0347458083599,30.0347458083599,11.961874659364046,11.961874659364046,11.961874659364046,11.961874659364046,11.961874659364046,11.961874659364046,0.0,0.0,0.0,41.99662046772394
70,2021-08-11 17:30:00,30.03011909183824,30.667593170040856,43.26231823215502,30.03011909183824,30.03011909183824,7.044388644464148,7.044388644464148,7.044388644464148,7.044388644464148,7.044388644464148,7.044388644464148,0.0,0.0,0.0,37.07450773630239
71,2021-08-11 17:45:00,30.025492375316585,24.78742915515599,38.2826066128844,30.025492375316585,30.025492375316585,1.3196577528750997,1.3196577528750997,1.3196577528750997,1.3196577528750997,1.3196577528750997,1.3196577528750997,0.0,0.0,0.0,31.345150128191683
72,2021-08-11 18:00:00,30.02086565879492,20.833968807242854,33.44487944751425,30.02086565879492,30.02086565879492,-3.27151514027396,-3.27151514027396,-3.27151514027396,-3.27151514027396,-3.27151514027396,-3.27151514027396,0.0,0.0,0.0,26.749350518520963
73,2021-08-11 18:15:00,30.016238942273265,17.636157694051317,30.973859308962044,30.016238942273265,30.016238942273265,-5.566169776777386,-5.566169776777386,-5.566169776777386,-5.566169776777386,-5.566169776777386,-5.566169776777386,0.0,0.0,0.0,24.45006916549588
74,2021-08-11 18:30:00,30.011612225751605,17.575617171899864,30.604618741083197,30.011612225751605,30.011612225751605,-5.718883778024013,-5.718883778024013,-5.718883778024013,-5.718883778024013,-5.718883778024013,-5.718883778024013,0.0,0.0,0.0,24.29272844772759
75,2021-08-11 18:45:00,30.006985509229946,18.958612486321094,32.26581635458491,30.006985509229946,30.006985509229946,-4.838982378349834,-4.838982378349834,-4.838982378349834,-4.838982378349834,-4.838982378349834,-4.838982378349834,0.0,0.0,0.0,25.168003130880113
76,2021-08-11 19:00:00,30.00235879270829,19.07243209698325,32.65284588221753,30.00235879270829,30.00235879270829,-4.146603045139554,-4.146603045139554,-4.146603045139554,-4.146603045139554,-4.146603045139554,-4.146603045139554,0.0,0.0,0.0,25.855755747568736
77,2021-08-11 19:15:00,29.997732076186626,18.629653974700275,32.50062530730451,29.997732076186626,29.997732076186626,-4.312499095162821,-4.312499095162821,-4.312499095162821,-4.312499095162821,-4.312499095162821,-4.312499095162821,0.0,0.0,0.0,25.685232981023805
78,2021-08-11 19:30:00,29.99310540246717,17.84138676736886,31.174275742824815,29.99310540246717,29.99310540246717,-5.35662122680627,-5.35662122680627,-5.35662122680627,-5.35662122680627,-5.35662122680627,-5.35662122680627,0.0,0.0,0.0,24.636484175660897
79,2021-08-11 19:45:00,29.988478728747708,16.732748893095756,29.959926307777906,29.988478728747708,29.988478728747708,-6.972988079517483,-6.972988079517483,-6.972988079517483,-6.972988079517483,-6.972988079517483,-6.972988079517483,0.0,0.0,0.0,23.015490649230223
80,2021-08-11 20:00:00,29.98385205502825,14.15607211205159,27.549163334557328,29.98385205502825,29.98385205502825,-8.864301858406677,-8.864301858406677,-8.864301858406677,-8.864301858406677,-8.864301858406677,-8.864301858406677,0.0,0.0,0.0,21.119550196621574
81,2021-08-11 20:15:00,29.97922538130879,12.550393977163992,25.893172311410407,29.97922538130879,29.97922538130879,-10.800241108570297,-10.800241108570297,-10.800241108570297,-10.800241108570297,-10.800241108570297,-10.800241108570297,0.0,0.0,0.0,19.178984272738493
82,2021-08-11 20:30:00,29.974598707589333,11.010124027946237,24.29357251688645,29.974598707589333,29.974598707589333,-12.471212124690721,-12.471212124690721,-12.471212124690721,-12.471212124690721,-12.471212124690721,-12.471212124690721,0.0,0.0,0.0,17.503386582898614
83,2021-08-11 20:45:00,29.969972033869876,10.21856253815563,23.098850878606825,29.969972033869876,29.969972033869876,-13.43303959843067,-13.43303959843067,-13.43303959843067,-13.43303959843067,-13.43303959843067,-13.43303959843067,0.0,0.0,0.0,16.536932435439205
84,2021-08-11 21:00:00,29.965345360150415,9.847788760315431,23.25496268987768,29.965345360150415,29.965345360150415,-13.326166097738962,-13.326166097738962,-13.326166097738962,-13.326166097738962,-13.326166097738962,-13.326166097738962,0.0,0.0,0.0,16.639179262411453
85,2021-08-11 21:15:00,29.96071868643096,10.961749071584276,23.81185137130506,29.96071868643096,29.96071868643096,-12.231788423365593,-12.231788423365593,-12.231788423365593,-12.231788423365593,-12.231788423365593,-12.231788423365593,0.0,0.0,0.0,17.728930263065365
86,2021-08-11 21:30:00,29.956092012711498,12.685613499271744,25.867471115283042,29.956092012711498,29.956092012711498,-10.818219958216172,-10.818219958216172,-10.818219958216172,-10.818219958216172,-10.818219958216172,-10.818219958216172,0.0,0.0,0.0,19.137872054495325
87,2021-08-11 21:45:00,29.95146533899204,12.494982343981354,26.168313097010678,29.95146533899204,29.95146533899204,-10.049469898662649,-10.049469898662649,-10.049469898662649,-10.049469898662649,-10.049469898662649,-10.049469898662649,0.0,0.0,0.0,19.901995440329394
88,2021-08-11 22:00:00,29.946838665272583,13.098785178496504,25.817730594285308,29.946838665272583,29.946838665272583,-10.588716559631962,-10.588716559631962,-10.588716559631962,-10.588716559631962,-10.588716559631962,-10.588716559631962,0.0,0.0,0.0,19.35812210564062
89,2021-08-11 22:15:00,29.942211991553123,11.091427918718242,24.49244955687113,29.942211991553123,29.942211991553123,-12.320517887633537,-12.320517887633537,-12.320517887633537,-12.320517887633537,-12.320517887633537,-12.320517887633537,0.0,0.0,0.0,17.621694103919587
90,2021-08-11 22:30:00,29.937585317833665,9.46087527706419,22.371889219930356,29.937585317833665,29.937585317833665,-14.37409018102823,-14.37409018102823,-14.37409018102823,-14.37409018102823,-14.37409018102823,-14.37409018102823,0.0,0.0,0.0,15.563495136805436
91,2021-08-11 22:45:00,29.932958644114205,7.561615284979859,20.906471931328525,29.932958644114205,29.932958644114205,-15.670529294409041,-15.670529294409041,-15.670529294409041,-15.670529294409041,-15.670529294409041,-15.670529294409041,0.0,0.0,0.0,14.262429349705164
92,2021-08-11 23:00:00,29.92833197039475,7.898118580402586,20.509550397203032,29.92833197039475,29.92833197039475,-15.621431700012112,-15.621431700012112,-15.621431700012112,-15.621431700012112,-15.621431700012112,-15.621431700012112,0.0,0.0,0.0,14.30690027038264
93,2021-08-11 23:15:00,29.92370529902597,8.791928987034078,22.10048359217595,29.92370529902597,29.92370529902597,-14.488860971831526,-14.488860971831526,-14.488860971831526,-14.488860971831526,-14.488860971831526,-14.488860971831526,0.0,0.0,0.0,15.434844327194442
94,2021-08-11 23:30:00,29.919078627657182,10.19278637815549,23.616025266356303,29.919078627657182,29.919078627657182,-13.166614567242496,-13.166614567242496,-13.166614567242496,-13.166614567242496,-13.166614567242496,-13.166614567242496,0.0,0.0,0.0,16.752464060414688
95,2021-08-11 23:45:00,29.914451956288403,10.337769507388444,24.139559957458633,29.914451956288403,29.914451956288403,-12.56081051258234,-12.56081051258234,-12.56081051258234,-12.56081051258234,-12.56081051258234,-12.56081051258234,0.0,0.0,0.0,17.353641443706064
96,2021-08-12 00:00:00,29.909825284919616,10.37348062002889,23.547282321644342,29.909825284919616,29.909825284919616,-13.015095708558885,-13.015095708558885,-13.015095708558885,-13.015095708558885,-13.015095708558885,-13.015095708558885,0.0,0.0,0.0,16.89472957636073
97,2021-08-12 00:15:00,29.905198613550837,8.283259318845035,22.638995951943972,29.905198613550837,29.905198613550837,-14.157573631683658,-14.157573631683658,-14.157573631683658,-14.157573631683658,-14.157573631683658,-14.157573631683658,0.0,0.0,0.0,15.74762498186718
98,2021-08-12 00:30:00,29.90057194218205,8.019349520396135,21.293827634876223,29.90057194218205,29.90057194218205,-15.222067234476961,-15.222067234476961,-15.222067234476961,-15.222067234476961,-15.222067234476961,-15.222067234476961,0.0,0.0,0.0,14.67850470770509
99,2021-08-12 00:45:00,29.895945270813268,7.637360192937691,20.54651237829673,29.895945270813268,29.895945270813268,-15.573669359962857,-15.573669359962857,-15.573669359962857,-15.573669359962857,-15.573669359962857,-15.573669359962857,0.0,0.0,0.0,14.322275910850411
100,2021-08-12 01:00:00,29.89131859944449,8.644872703694904,21.786037403487704,29.89131859944449,29.89131859944449,-15.072994260140664,-15.072994260140664,-15.072994260140664,-15.072994260140664,-15.072994260140664,-15.072994260140664,0.0,0.0,0.0,14.818324339303825
101,2021-08-12 01:15:00,29.886691928075702,9.18590205121697,22.192407854399423,29.886691928075702,29.886691928075702,-14.077293365048371,-14.077293365048371,-14.077293365048371,-14.077293365048371,-14.077293365048371,-14.077293365048371,0.0,0.0,0.0,15.809398563027331
102,2021-08-12 01:30:00,29.882065256706923,10.380333582088696,23.041398260889782,29.882065256706923,29.882065256706923,-13.144964825904356,-13.144964825904356,-13.144964825904356,-13.144964825904356,-13.144964825904356,-13.144964825904356,0.0,0.0,0.0,16.737100430802567
103,2021-08-12 01:45:00,29.877438585338137,10.306285951238193,24.066184478234018,29.877438585338137,29.877438585338137,-12.683957206110549,-12.683957206110549,-12.683957206110549,-12.683957206110549,-12.683957206110549,-12.683957206110549,0.0,0.0,0.0,17.19348137922759
104,2021-08-12 02:00:00,29.872811913969354,10.603983387034392,23.971366285980547,29.872811913969354,29.872811913969354,-12.76900236249591,-12.76900236249591,-12.76900236249591,-12.76900236249591,-12.76900236249591,-12.76900236249591,0.0,0.0,0.0,17.103809551473447
105,2021-08-12 02:15:00,29.86818524260057,9.38825908447516,23.24376299269583,29.86818524260057,29.86818524260057,-13.199210257251615,-13.199210257251615,-13.199210257251615,-13.199210257251615,-13.199210257251615,-13.199210257251615,0.0,0.0,0.0,16.668974985348957
106,2021-08-12 02:30:00,29.86355857123179,9.6259496901011,22.920813277590632,29.86355857123179,29.86355857123179,-13.704654630586617,-13.704654630586617,-13.704654630586617,-13.704654630586617,-13.704654630586617,-13.704654630586617,0.0,0.0,0.0,16.15890394064517
107,2021-08-12 02:45:00,29.85893189986301,8.733023396983343,22.349293859603424,29.85893189986301,29.85893189986301,-14.139255320278638,-14.139255320278638,-14.139255320278638,-14.139255320278638,-14.139255320278638,-14.139255320278638,0.0,0.0,0.0,15.719676579584371
108,2021-08-12 03:00:00,29.854305233582007,8.646224918953273,22.4247320591463,29.854305233582007,29.854305233582007,-14.537087822030731,-14.537087822030731,-14.537087822030731,-14.537087822030731,-14.537087822030731,-14.537087822030731,0.0,0.0,0.0,15.317217411551276
109,2021-08-12 03:15:00,29.84967856730101,8.027470027468853,21.8697618126091,29.84967856730101,29.84967856730101,-15.013772130070329,-15.013772130070329,-15.013772130070329,-15.013772130070329,-15.013772130070329,-15.013772130070329,0.0,0.0,0.0,14.83590643723068
110,2021-08-12 03:30:00,29.845051901020014,7.754949313772142,20.57980158962631,29.845051901020014,29.845051901020014,-15.59750983028343,-15.59750983028343,-15.59750983028343,-15.59750983028343,-15.59750983028343,-15.59750983028343,0.0,0.0,0.0,14.247542070736584
111,2021-08-12 03:45:00,29.840425234739016,6.9149211380459406,20.896116090239012,29.840425234739016,29.840425234739016,-16.122579349730326,-16.122579349730326,-16.122579349730326,-16.122579349730326,-16.122579349730326,-16.122579349730326,0.0,0.0,0.0,13.717845885008689
112,2021-08-12 04:00:00,29.835798568458014,6.824705036942778,20.801264152357934,29.835798568458014,29.835798568458014,-16.284371327038286,-16.284371327038286,-16.284371327038286,-16.284371327038286,-16.284371327038286,-16.284371327038286,0.0,0.0,0.0,13.551427241419727
113,2021-08-12 04:15:00,29.831171902177015,6.8638913723406905,21.103091104231183,29.831171902177015,29.831171902177015,-15.84778378801917,-15.84778378801917,-15.84778378801917,-15.84778378801917,-15.84778378801917,-15.84778378801917,0.0,0.0,0.0,13.983388114157846
114,2021-08-12 04:30:00,29.826545235896017,7.911052114498563,21.554514915434346,29.826545235896017,29.826545235896017,-14.875253376177954,-14.875253376177954,-14.875253376177954,-14.875253376177954,-14.875253376177954,-14.875253376177954,0.0,0.0,0.0,14.951291859718063
115,2021-08-12 04:45:00,29.821918569615022,9.08866306251925,22.927435791901004,29.821918569615022,29.821918569615022,-13.786556886604908,-13.786556886604908,-13.786556886604908,-13.786556886604908,-13.786556886604908,-13.786556886604908,0.0,0.0,0.0,16.035361683010116
116,2021-08-12 05:00:00,29.817291903334024,9.938761986351995,23.225685493067754,29.817291903334024,29.817291903334024,-13.148039019668579,-13.148039019668579,-13.148039019668579,-13.148039019668579,-13.148039019668579,-13.148039019668579,0.0,0.0,0.0,16.669252883665443
117,2021-08-12 05:15:00,29.81266523705302,9.529310208372687,22.9959750401489,29.81266523705302,29.81266523705302,-13.289043796345844,-13.289043796345844,-13.289043796345844,-13.289043796345844,-13.289043796345844,-13.289043796345844,0.0,0.0,0.0,16.523621440707178
118,2021-08-12 05:30:00,29.808038570772023,9.01926994570982,22.592883795586758,29.808038570772023,29.808038570772023,-14.021362282450308,-14.021362282450308,-14.021362282450308,-14.021362282450308,-14.021362282450308,-14.021362282450308,0.0,0.0,0.0,15.786676288321715
119,2021-08-12 05:45:00,29.803411904491025,7.770841515935391,21.54451968104017,29.803411904491025,29.803411904491025,-14.727999960331704,-14.727999960331704,-14.727999960331704,-14.727999960331704,-14.727999960331704,-14.727999960331704,0.0,0.0,0.0,15.07541194415932
120,2021-08-12 06:00:00,29.79878523821003,8.485216204173435,21.417867875201313,29.79878523821003,29.79878523821003,-14.83989225428132,-14.83989225428132,-14.83989225428132,-14.83989225428132,-14.83989225428132,-14.83989225428132,0.0,0.0,0.0,14.95889298392871
121,2021-08-12 06:15:00,29.794158571929028,9.534416429575058,22.2159937275262,29.794158571929028,29.794158571929028,-14.382411780165588,-14.382411780165588,-14.382411780165588,-14.382411780165588,-14.382411780165588,-14.382411780165588,0.0,0.0,0.0,15.41174679176344
122,2021-08-12 06:30:00,29.78953190564803,9.710637790093207,22.24053139925071,29.78953190564803,29.78953190564803,-14.12076221215836,-14.12076221215836,-14.12076221215836,-14.12076221215836,-14.12076221215836,-14.12076221215836,0.0,0.0,0.0,15.66876969348967
123,2021-08-12 06:45:00,29.78490523936703,8.381714391238017,21.434485560828563,29.78490523936703,29.78490523936703,-15.049750865153861,-15.049750865153861,-15.049750865153861,-15.049750865153861,-15.049750865153861,-15.049750865153861,0.0,0.0,0.0,14.73515437421317
124,2021-08-12 07:00:00,29.78028259881385,5.92547012963782,18.78305007273795,29.78028259881385,29.78028259881385,-17.46786287541733,-17.46786287541733,-17.46786287541733,-17.46786287541733,-17.46786287541733,-17.46786287541733,0.0,0.0,0.0,12.31241972339652
125,2021-08-12 07:15:00,29.775659958260672,2.67097458551604,15.958517539355041,29.775659958260672,29.775659958260672,-20.2941892044766,-20.2941892044766,-20.2941892044766,-20.2941892044766,-20.2941892044766,-20.2941892044766,0.0,0.0,0.0,9.481470753784073
126,2021-08-12 07:30:00,29.771037317707492,2.012750887647264,14.889864604611649,29.771037317707492,29.771037317707492,-21.261045508783415,-21.261045508783415,-21.261045508783415,-21.261045508783415,-21.261045508783415,-21.261045508783415,0.0,0.0,0.0,8.509991808924077
127,2021-08-12 07:45:00,29.766414677154316,5.206218651606265,18.462543573216077,29.766414677154316,29.766414677154316,-18.072709177791523,-18.072709177791523,-18.072709177791523,-18.072709177791523,-18.072709177791523,-18.072709177791523,0.0,0.0,0.0,11.693705499362792
128,2021-08-12 08:00:00,29.761792036601136,13.194681567357566,26.383828638238835,29.761792036601136,29.761792036601136,-9.900241844178336,-9.900241844178336,-9.900241844178336,-9.900241844178336,-9.900241844178336,-9.900241844178336,0.0,0.0,0.0,19.8615501924228
129,2021-08-12 08:15:00,29.757169396047956,24.949313027876965,37.99092080819591,29.757169396047956,29.757169396047956,1.7786536704078564,1.7786536704078564,1.7786536704078564,1.7786536704078564,1.7786536704078564,1.7786536704078564,0.0,0.0,0.0,31.535823066455812
130,2021-08-12 08:30:00,29.752546755494777,36.64658338247205,50.19807043696774,29.752546755494777,29.752546755494777,13.658849363310965,13.658849363310965,13.658849363310965,13.658849363310965,13.658849363310965,13.658849363310965,0.0,0.0,0.0,43.41139611880574
131,2021-08-12 08:45:00,29.747924114941597,44.523619494263706,58.63348780654554,29.747924114941597,29.747924114941597,22.224035221936624,22.224035221936624,22.224035221936624,22.224035221936624,22.224035221936624,22.224035221936624,0.0,0.0,0.0,51.97195933687822
132,2021-08-12 09:00:00,29.74330147438842,48.38041696389854,62.18690746995221,29.74330147438842,29.74330147438842,25.535909621668022,25.535909621668022,25.535909621668022,25.535909621668022,25.535909621668022,25.535909621668022,0.0,0.0,0.0,55.27921109605644
133,2021-08-12 09:15:00,29.73867883383524,46.791705917734596,60.603829011786104,29.73867883383524,29.73867883383524,24.090581276406343,24.090581276406343,24.090581276406343,24.090581276406343,24.090581276406343,24.090581276406343,0.0,0.0,0.0,53.829260110241584
134,2021-08-12 09:30:00,29.73405619328206,43.125412224657985,56.74213310743616,29.73405619328206,29.73405619328206,20.25845358948674,20.25845358948674,20.25845358948674,20.25845358948674,20.25845358948674,20.25845358948674,0.0,0.0,0.0,49.992509782768806
135,2021-08-12 09:45:00,29.72943355272888,39.59209775503509,53.505099543728164,29.72943355272888,29.72943355272888,16.76685839154165,16.76685839154165,16.76685839154165,16.76685839154165,16.76685839154165,16.76685839154165,0.0,0.0,0.0,46.49629194427053
136,2021-08-12 10:00:00,29.724810912175702,38.528481143188586,51.64969150848861,29.724810912175702,29.724810912175702,15.266475261734506,15.266475261734506,15.266475261734506,15.266475261734506,15.266475261734506,15.266475261734506,0.0,0.0,0.0,44.99128617391021
137,2021-08-12 10:15:00,29.720188271622526,38.93150406969782,52.45863145933742,29.720188271622526,29.720188271622526,15.84159194350364,15.84159194350364,15.84159194350364,15.84159194350364,15.84159194350364,15.84159194350364,0.0,0.0,0.0,45.56178021512616
138,2021-08-12 10:30:00,29.715565631069346,40.31933533453674,54.35013420353199,29.715565631069346,29.715565631069346,17.56312486040722,17.56312486040722,17.56312486040722,17.56312486040722,17.56312486040722,17.56312486040722,0.0,0.0,0.0,47.27869049147657
139,2021-08-12 10:45:00,29.710943282480127,42.48699564294694,55.82536606250156,29.710943282480127,29.710943282480127,19.451471308606976,19.451471308606976,19.451471308606976,19.451471308606976,19.451471308606976,19.451471308606976,0.0,0.0,0.0,49.1624145910871
140,2021-08-12 11:00:00,29.706320933890904,44.164554279743385,57.858018343174955,29.706320933890904,29.706320933890904,21.059000185070413,21.059000185070413,21.059000185070413,21.059000185070413,21.059000185070413,21.059000185070413,0.0,0.0,0.0,50.76532111896132
141,2021-08-12 11:15:00,29.70169858530169,45.13695012528579,58.888554098953385,29.70169858530169,29.70169858530169,22.354600562937925,22.354600562937925,22.354600562937925,22.354600562937925,22.354600562937925,22.354600562937925,0.0,0.0,0.0,52.05629914823962
142,2021-08-12 11:30:00,29.69707623671247,46.703264423366015,59.37943787160724,29.69707623671247,29.69707623671247,23.243961633658834,23.243961633658834,23.243961633658834,23.243961633658834,23.243961633658834,23.243961633658834,0.0,0.0,0.0,52.941037870371304
143,2021-08-12 11:45:00,29.692453888123246,46.51552320126705,59.88424344265756,29.692453888123246,29.692453888123246,23.328599609971956,23.328599609971956,23.328599609971956,23.328599609971956,23.328599609971956,23.328599609971956,0.0,0.0,0.0,53.0210534980952
144,2021-08-12 12:00:00,29.687831539534027,45.26197592225391,58.27452673796219,29.687831539534027,29.687831539534027,22.196637850056028,22.196637850056028,22.196637850056028,22.196637850056028,22.196637850056028,22.196637850056028,0.0,0.0,0.0,51.88446938959005
145,2021-08-12 12:15:00,29.68320919094481,42.84860342990785,56.15329934677224,29.68320919094481,29.68320919094481,19.9653524065193,19.9653524065193,19.9653524065193,19.9653524065193,19.9653524065193,19.9653524065193,0.0,0.0,0.0,49.64856159746411
146,2021-08-12 12:30:00,29.678586842355593,40.68213801788771,53.799509285060914,29.678586842355593,29.678586842355593,17.497706456493876,17.497706456493876,17.497706456493876,17.497706456493876,17.497706456493876,17.497706456493876,0.0,0.0,0.0,47.17629329884947
147,2021-08-12 12:45:00,29.67396449376637,38.57957029919698,52.26001588114615,29.67396449376637,29.67396449376637,15.9743191519305,15.9743191519305,15.9743191519305,15.9743191519305,15.9743191519305,15.9743191519305,0.0,0.0,0.0,45.64828364569687
148,2021-08-12 13:00:00,29.66934214517715,39.058095270425866,52.31306898354587,29.66934214517715,29.66934214517715,16.09394315824598,16.09394315824598,16.09394315824598,16.09394315824598,16.09394315824598,16.09394315824598,0.0,0.0,0.0,45.76328530342313
149,2021-08-12 13:15:00,29.664719796587935,40.23339810078872,54.07154124351154,29.664719796587935,29.664719796587935,17.56401622342649,17.56401622342649,17.56401622342649,17.56401622342649,17.56401622342649,17.56401622342649,0.0,0.0,0.0,47.22873602001442
150,2021-08-12 13:30:00,29.660097447998716,42.71059023344969,55.7118366431393,29.660097447998716,29.660097447998716,19.355017306062493,19.355017306062493,19.355017306062493,19.355017306062493,19.355017306062493,19.355017306062493,0.0,0.0,0.0,49.01511475406121
151,2021-08-12 13:45:00,29.655475099409493,43.20825413482633,57.647839655472076,29.655475099409493,29.655475099409493,20.557632284984457,20.557632284984457,20.557632284984457,20.557632284984457,20.557632284984457,20.557632284984457,0.0,0.0,0.0,50.21310738439395
152,2021-08-12 14:00:00,29.650852750820274,43.94546547161799,57.445243267074616,29.650852750820274,29.650852750820274,21.138141031537863,21.138141031537863,21.138141031537863,21.138141031537863,21.138141031537863,21.138141031537863,0.0,0.0,0.0,50.78899378235813
153,2021-08-12 14:15:00,29.64623040223106,44.040039844477796,58.340094250579455,29.64623040223106,29.64623040223106,21.924143400183763,21.924143400183763,21.924143400183763,21.924143400183763,21.924143400183763,21.924143400183763,0.0,0.0,0.0,51.57037380241482
154,2021-08-12 14:30:00,29.641758571216837,47.02125883629476,60.34652406130872,29.641758571216837,29.641758571216837,23.77759397919195,23.77759397919195,23.77759397919195,23.77759397919195,23.77759397919195,23.77759397919195,0.0,0.0,0.0,53.41935255040879
155,2021-08-12 14:45:00,29.63728674020262,49.95388622922049,62.98347425751417,29.63728674020262,29.63728674020262,26.6207917191797,26.6207917191797,26.6207917191797,26.6207917191797,26.6207917191797,26.6207917191797,0.0,0.0,0.0,56.25807845938232
156,2021-08-12 15:00:00,29.6328149091884,51.98931895880549,65.70095545856609,29.6328149091884,29.6328149091884,29.167793657846396,29.167793657846396,29.167793657846396,29.167793657846396,29.167793657846396,29.167793657846396,0.0,0.0,0.0,58.8006085670348
157,2021-08-12 15:15:00,29.62834307817418,52.536134917629454,65.79707268529906,29.62834307817418,29.62834307817418,29.685844811938487,29.685844811938487,29.685844811938487,29.685844811938487,29.685844811938487,29.685844811938487,0.0,0.0,0.0,59.31418789011266
158,2021-08-12 15:30:00,29.62387124715996,49.723381716204095,64.13818976806202,29.62387124715996,29.62387124715996,27.27091705906655,27.27091705906655,27.27091705906655,27.27091705906655,27.27091705906655,27.27091705906655,0.0,0.0,0.0,56.894788306226516
159,2021-08-12 15:45:00,29.61939941614574,45.53636454731654,59.21963730640295,29.61939941614574,29.61939941614574,22.651358148846725,22.651358148846725,22.651358148846725,22.651358148846725,22.651358148846725,22.651358148846725,0.0,0.0,0.0,52.270757564992465
160,2021-08-12 16:00:00,29.61492758513152,40.758829792562004,54.2025528828675,29.61492758513152,29.61492758513152,17.83917963102905,17.83917963102905,17.83917963102905,17.83917963102905,17.83917963102905,17.83917963102905,0.0,0.0,0.0,47.45410721616057
161,2021-08-12 16:15:00,29.610455754117304,37.53778291634979,51.383866648717216,29.610455754117304,29.610455754117304,14.814696260920167,14.814696260920167,14.814696260920167,14.814696260920167,14.814696260920167,14.814696260920167,0.0,0.0,0.0,44.42515201503747
162,2021-08-12 16:30:00,29.605983923103082,37.46232102971539,50.75095826620804,29.605983923103082,29.605983923103082,14.183248845875358,14.183248845875358,14.183248845875358,14.183248845875358,14.183248845875358,14.183248845875358,0.0,0.0,0.0,43.78923276897844
163,2021-08-12 16:45:00,29.601512092088864,37.70804853775643,51.02741434488635,29.601512092088864,29.601512092088864,14.787574299395363,14.787574299395363,14.787574299395363,14.787574299395363,14.787574299395363,14.787574299395363,0.0,0.0,0.0,44.38908639148423
164,2021-08-12 17:00:00,29.597040261074646,37.212511380751536,50.670317161777945,29.597040261074646,29.597040261074646,14.556241477102423,14.556241477102423,14.556241477102423,14.556241477102423,14.556241477102423,14.556241477102423,0.0,0.0,0.0,44.15328173817707
